,purse,purse,purse,
,purse1,"A peppy rat from a poor village in Oakshire Forest, she aims to storm the dungeon, rebuild her village, and save her family!","Un rat énergique d’un petit village pauvre de la forêt d’Oakshire, elle souhaite prendre d’assaut le donjon, reconstruire son village et sauver sa famille !",
,tote,tote,tote, WARNING: AUTO-TRANSLATION #####################################################
,tote1,"Banished by the elder frogs, her backpack is blessed by the Dreaming Tree. Magical carvings spawn each turn she is in danger.","Bannie par les grenouilles ainées, son sac à dos est béni par l'Arbre des Rêves. Des sculptures magiques apparaissent à chaque tour où elle est en danger.", WARNING: AUTO-TRANSLATION #####################################################
,CR-8,CR-8,CR-8, WARNING: AUTO-TRANSLATION #####################################################
,CR-81,"When you can't find a hero, you gotta make one! CR-8 is a mishmash of metal and nerd stuff that will take care of any enemy automatically - provided his circuitry is properly organized.","Si tu ne trouves pas de héros, tu dois en créer un ! CR-8 est un bric-à-brac de métal et de trucs d'intello qui s'occupera automatiquement de n'importe quel ennemi - à condition que ses circuits soient correctement organisés.", WARNING: AUTO-TRANSLATION #####################################################
Events,,,,///////////////I is intros and f is farewells
,evg,/x gold,/x or,indicating a cost of x gold
,chest,chest,poitrine, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,evtn,Welcome to the dungeon!,Bienvenu au donjon !,
,evto1,You must conquer the dungeon by delving deep to the center to discover the ancient cheeses hidden there. You are armed only with your magic backpack.,Tu doit conquérir le donjon en allant loin vers le centre pour découvrir les anciens fromages qui y sont cachés. Tu n’es armé que de ton sac à dos magique.,
,evtb1,I'm ready!,Je suis prêt(e) !,
,evtb1o1,"You head into the dungeon, knowing very few make it back alive!","Tu te diriges vers le donjon, sachant bien que très peu en reviennent vivants !",
,,,,
,evten,The end?,La fin ?,
,evteo1,You have made it to the center of the dungeon and have found the golden cheese! More content is coming! Please join our discord and show off your  backpack!,Tu es arrivé au centre du donjon et as trouvé le fromage doré ! Plus de contenu arrive ! Rejoins notre discord et vante ton sac à dos !, WARNING: ENGLISH TEXT CHANGED #####################################################
,evteo1cr8,"You see a golden cog upon the platform. Reaching out, it lifts into the sky. Your machinery will restore Orderia! This is only the beginning of your new machines!","Vous voyez un rouage doré sur la plate-forme. Tendant la main, il s'élève dans le ciel. Vos machines restaureront Orderia ! Ce n'est que le début de vos nouvelles machines !", WARNING: AUTO-TRANSLATION #####################################################
,evteo1purse,"Your whiskers twitch. There it is - the golden cheese! With delicious food, many new villagers will flock to Orderia!","Vos moustaches tremblent. Le voilà - le fromage doré ! Avec de la nourriture délicieuse, de nombreux nouveaux villageois afflueront vers Orderia !", WARNING: AUTO-TRANSLATION #####################################################
,evteo1tote,"Atop the altar is a golden seed - a ""Dreaming Seed"". With each seed, a new plant will spring to life in Orderia!","Au sommet de l'autel se trouve une graine dorée - une ""graine de rêve"". Avec chaque graine, une nouvelle plante prendra vie dans Orderia !", WARNING: AUTO-TRANSLATION #####################################################
,evteb1,Continue in Endless Mode,Continuer en mode infini,
,evteb1o1,You continue forward! Things are about to get pretty hard...,Tu continues d'avancer ! Les choses sont sur le point de devenir assez corriaces...,
,evteb2,New game!,Nouvelle partie !,
,evteb2o1,You decide to start again for a new challenge!,Tu décides de recommencer pour obtenir un nouveau fromage !, WARNING: ENGLISH TEXT CHANGED #####################################################
,,,,
,,,,
,,,,
,,,,
,,,,
,evldn,Locked door,Porte verrouillée,
,evldo1,You encounter a locked door. Will you open it?,Tu rencontre une porte verrouillée. Vas-tu l’ouvrir ?,
,evldb1,Unlock the door,Déverouiller la porte,
,evldb1o1,You open the door.,Tu ouvres la porte.,
,evldb2,Leave,Partir,
,evldb2o1,You leave the door.,Tu laisses la porte fermée,
,,,,
,,,,
,,,,
,ev1n,The master returns,Le maître est de retour.,
,ev1o1,"You see him from a distance, kneeling yet noble. It seems he saw you long before. His mouse eyes are strong and piercing. You feel that he sees into your soul... 'May I help you further?' he asks. 'A few coins and I will give you an item for archers.'","Tu l'aperçois de loin, agenouillé, mais noble. Il semble t'avoir vu bien avant. Ses yeux de souris sont forts et perçants. Tu sens qu’il voit dans ton âme... « Puis-je vous aider davantage ? » demande-t-il. « Quelques pièces et je vous donnerai un objet pour les archers. »",
,ev1b1,Get an item,Obtiens un objet,
,ev1b1o1,"He takes the coins and rubs them in his mouse paw. ""Just a few will do nicely. I hope this can help you further,"" he says.","Il attrape les pièces et les frotte dans sa patte de rongeur. « Quelques-unes feront l’affaire. J’espère que ceci pourra vous aider davantage », dit-il.",
,ev1b1o1t1,Fly true like an arrow,Vole droit comme une flèche,
,ev1b1o1t2,Be one with your aim,Soit un avec ta visée,
,ev1b2,Not for me,Pas pour moi,
,ev1b1o2t,"I understand, he says and leans against the nearby wall. ""Don't worry. Archers are coming soon. The dungeon will improve with time.""","Je comprends, dit-il et s’appuie contre le mur voisin. « Ne t’inquiète pas, les archers arrivent bientôt. Le donjon s’améliorera avec le temps. »",
,ev1b1o2t1,Archery requires time.,Devenir archer prend du temps.,
,ev1i1,The arrow flies straight.,La flèche vole droit,
,ev1i2,The path of an arrow - to the heart,Le chemin d’une flèche - vers le cœur,
,ev1i3,Archery is an art,Le tir à l'arc est un art,
,ev1i4,Arrows require patience,Les flèches requièrent de la patience,
,ev1f1,May we meet again,Espérons nous rencontrer à nouveau,
,ev1f2,In another life...,Dans une autre vie...,
,ev1f3,Fly straight,Vole droit,
,ev1f4,Aim true,Vise bien,
,ev1f5,Bullseye.,Dans l'mille,
,ev1f6,Stay in range,Reste à portée,
,,,,
,ev2n,Master Archer,Maître archer,
,ev2o1,"You see him from a distance, kneeling yet noble. It seems he saw you long before. His mouse eyes are strong and piercing. You feel that he sees into your soul... ""A trade my sibling?"" he asks. ""Discard the tools of badgers. Be one with flight.""","Tu l'apperçoit de loin, agenouillé mais noble. Il semble t'avoir vu bien avant. Ses yeux de souris sont forts et perçants. Tu sens qu’il voit dans ton âme... « Un échange, mon frère ? » demande-t-il. « Jetez les outils des blaireaux. Ne faites plus qu’un avec le vol. »",
,ev2b1,"Give a weapon, get archery kit.","Done un arme, reçoit un kit d'archer",
,ev2b1o1,"He takes the weapon and tosses it into the darkness. ""This is not a weapon. It is a crutch."" He hands you new items.",Il arrache l’arme et la jette dans l’obscurité. « Ce n’est pas une arme. C’est une béquille. » Il te remet de nouveaux objets.,
,ev2b1o1t1,Welcome to the school of archery.,Bienvenue dans l'école des archers.,
,ev2b2,Not for me,Pas pour moi,
,ev2b2o1,"I understand, he says and leans against the nearby wall. ""Don't worry. Archers are coming soon. The dungeon will improve with time.""","Je comprends, dit-il et s’appuie contre le mur voisin. « Ne t’inquiète pas, les archers arrivent bientôt. Le donjon s’améliorera avec le temps. »",
,ev2b2o1t1,Archery requires time.,Devenir archer prend du temps.,
,,,,
,ev3n,The retiring Chef,Le Chef retraité,
,ev3o1,"Age has crept in around his snout. You can see the white fur and shaggy edges from around his coat. ""I'm getting out of the game,"" he says. ""If you have something to eat, I might as well give you my cleaver.""","L’âge s’est amassé autour de son museau. Tu remarques la fourrure blanche et les bords hirsutes autour de son manteau. « Je ne suis plus du niveau », dit-il. « Si vous avez quelque chose à manger, je pourrais bien vous donner mon couperet. »",
,ev3b1,Trade food for a cleaver,Échanger de la nourriture contre un couperet,
,ev3b1o1,"Looks good to me, he says. You can't believe that he eats the whole thing without a moment's thought. ""Here you go,"" he says and hands you his chef knife. ""I won't be needing this any more.""","Ça m’a l’air bien, dit-il. Tu ne peux pas croire qu’il mange le tout sans un instant de réflexion. « Voilà, dit-il en te tendant son couteau de chef. « Je n’aurai plus besoin de ça. »",
,ev3b1o1t1,I loved that knife. Use it well!,J’ai adoré ce couteau. Utilisez-le bien !,
,ev3b1o1t2,I hope you like it!,J’espère que vous l’aimez !,
,ev3b2,No thanks!,Non merci !,
,ev3b2o1,You turn to leave.,Tu tournes pour partir.,
,ev3b2o1t1,Sure you won't change your mind?,Vous ne changerez pas d’avis ?,
,ev3i1,Ah! Hope you aren't too hungry.,Ah ! J’espère que vous n’avez pas trop faim.,
,ev3i2,Oh my!,Mon Dieu !,
,ev3f1,Eat well!,Mangez bien !,
,ev3f2,Be well fed!,Restez bien nourri !,
,ev3f3,Taste victory!,Le goût de la victoire !,
,ev3f4,Stay full!,Restez plein !,
,ev3f5,Find cheese!,Trouvez le fromage !,
,ev3f6,Welcome! Eat well!,Bienvenue ! Mangez bien !,
,ev3f7,Ah! A customer!,Ah ! Un client !,
,,,,
,ev4n,Chef's platter,Le Plateau du chef,
,ev4o1,"Is that grilled onion you smell? And the scent of garlic? Oh wow! You want some so bad! ""My friend!,"" the mouse shouts to you. ""Let me indulge you!""","C'est l'oignon grillé que tu sens ? Et le parfum de l'ail ? Oh wow! Vous en voulez tellement ! ""Mon ami !"", vous crie la souris. « Laisse-moi te faire plaisir !", WARNING: AUTO-TRANSLATION #####################################################
,ev4o1cr8,"Your gears shift and churn. Is that the aroma of food? Somewhere deep within you, a memory stirs. But you cannot smell anything. The mouse shouts to you. ""Let me indulge you!""","Vos engrenages changent et tournent. Est-ce l'arôme de la nourriture ? Quelque part au fond de vous, un souvenir se réveille. Mais vous ne pouvez rien sentir. La souris vous crie. « Laisse-moi te faire plaisir !", WARNING: AUTO-TRANSLATION #####################################################
,ev4b1,Buy some food!,Acheter de la nourriture !,
,ev4b1o1,"Very good, he says. ""Another perhaps?""","Très bien, dit-il. « Un autre peut-être ? »",
,ev4b2,"No, thank you","Non, merci",
,ev4b2o1,"Very good sir, he says. ""But please do change your mind.""","Très bien, dit-il. « Mais s’il vous plaît, changez d’avis. »",
,ev4b2o1t1,More food to be had!,Plus de nourriture à avoir !,
,ev4b2o1t2,Eat again!,Mangez encore !,
,,,,
,ev5n,Eyes,Yeux,
,ev5o1,The wall splits open. Inside you can see a vast abyss. Green eyes peer in. You recognize them as the eyes of a predator. Strange sounds echo from the place and an offer is made...,"Un mur s’ouvre. À l’intérieur, Tu aperçois un vaste abîme. Des yeux verts regardent au travers. Tu les reconnais comme les yeux d’un prédateur. Des bruits étranges résonnent de l’endroit et une offre t'est faite...",
,ev5b1,Take a rare item for a curse,Prendre un objet rare pour une malédiction,
,ev5b1o1,You can feel an acknowledgement and an item appears. The eyes watch as a horrible curse is placed in your backpack,Tu peux sentir une reconnaissance et un objet apparaît. Les yeux te fixent alors qu'une horrible malédiction est placée dans ton sac à dos,
,ev5b1o2,"Two items appear in front of you, but a horrible curse has been placed upon you. The eyes give no sign of emotion.","Deux objets apparaissent devant toi, mais une horrible malédiction a été placée. Les yeux ne montrent aucun signe d’émotion.",
,ev5b2,No thanks,Non merci,
,ev5b2o1,The eyes watch you. They show no sign of emotion. ,Les yeux te fixent. Ils ne montrent aucun signe d’émotion., WARNING: ENGLISH TEXT CHANGED #####################################################
,ev5i1,01100111 01101111 01101110 01100101,01010000 01100001 01110010 01110100 01101001,
,ev5i2,01110111 01100001 01110010,01000111 01110101 01100101 01110010 01110010 01100101,
,ev5i3,01101101 01100001 01101011 01100101 01110010 01110011,01000011 01110010 11101001 01100001 01110100 01100101 01110101 01110010 01110011,
,ev5f1,01110010 01100101 01101100 01101001 01100011 01110011,01010110 01100101 01110011 01110100 01101001 01100111 01100101 01110011,
,ev5f2,01100100 01100001 01101110 01100111 01100101 01110010,01100100 01100001 01101110 01100111 01100101 01110010,
,ev5f3,01100001 01101000 01100101 01100001 01100100,01101001 01101101 01101101 01101001 01101110 01100001 01101110 01110100,
,,,,
,ev6n,Brandy the Otter,Brandy la Loutre,
,ev6o1,"Well, howdy! she says as you approach! Her nose wiggles and she shakes her gigantic tail. ""I've been doing some fishing. Care to buy one?""","« Hey, Salut ! » dit-elle en s’approchant ! Son nez remue et elle secoue sa queue gigantesque. « J’bien pêché aujourd'hui. T'a envie d’acheter une prise ? »",
,ev6b1,Buy a fish!,Acheter un poisson !,
,ev6b1o1,"She tosses you a fish. ""Care for another?""",Elle te jette un poisson. « T'en veux un autre ? »,
,ev6b1o1t1,Hope you enjoy it!,J’espère qu'tu l’aimes bien !,
,ev6b1o1t2,That's good!,C'est bien !,
,ev6b2,No thanks,Non merci,
,ev6b2o1,You say no. The smell is starting to get to be a bit much.,Tu dis non. L’odeur commence à être un peu trop putride.,
,ev6b2o1t1,I'm still here if you want more!,J'suis toujours là si t'en veux un peu plus !,
,ev6b2o1t2,"If you want a fish, let me know!","Si tu veux un poisson, viens me l'dire !",
,ev6i1,Well howdy traveler!,Eh bien salut l'voyageur !,
,ev6i2,"Nothing like a good fish, ya hear?","Rien d'mieux qu'un bon poisson, t'entend ?",
,ev6i3,I'm hungry! Need to chomp!,J’ai la dalle ! Besoin d'mordre !,
,ev6i4,Oh! Well how ya' doin' friend?,"Oh ! Comment ça roule, l'ami ?",
,ev6i5,Mmm... hi howdy there!,Mmm... Hey salut !,
,ev6f1,See you again soon!,À la prochaine !,
,,,,
,ev7n,The Forge - Shield,La Forge - Bouclier,
,ev7o1,"A badger stands by her anvil. Her arms strong and resilient from years spent in the dungeon. She nods at you. ""I forge,"" she says. Badgers aren't much for words. ""Upgrade?"" she asks.","Un blaireau se tient près de son enclume. Ses bras forts et résilients après des années passées dans le donjon. Elle te fait un signe de tête. « Moi forge », dit-elle. Les blaireaux ne sont pas très doués avec les mots. « Améliorer ? » demande-t-elle.",
,ev7b1,Add 4 block,Ajouter 4 armure,
,ev7b1o1,"She takes your shield and strikes it. A ring echoes out through the dungeon. ""Weak,"" she says. ""Make better."" With a few precise blows she reshapes the shield. You didn't know it could look this good.","Elle prend ton bouclier et le frappe. Une onde résonne à travers le donjon. « Faible », dit-elle. « Faire mieux. » Avec quelques coups précis, elle remodèle le bouclier. Tu ne savais pas que cela pouvait être aussi beau.",
,ev7b1o1t1,You enjoy.,Toi aime.,
,ev7b2,Add 1 spike,Ajouter 1 épine,
,ev7b2o1,"She takes your shield and strikes it. A ring echoes out through the dungeon. ""Weak,"" she says. ""Make better."" With a few precise blows she reshapes the shield. You didn't know it could look this good.","Elle prend ton bouclier et le frappe. Une onde résonne à travers le donjon. « Faible », dit-elle. « Faire mieux. » Avec quelques coups précis, elle remodèle le bouclier. Tu ne savais pas que cela pouvait être aussi beau.",
,ev7b2o1t1,Better now.,Mieux maintenant.,
,ev7b3,Add 1 haste,Ajouter 1 hâte,
,ev7b3o1,"She takes your shield and strikes it. A ring echoes out through the dungeon. ""Weak,"" she says. ""Make better."" With a few precise blows she reshapes the shield. You didn't know it could look this good.","Elle prend ton bouclier et le frappe. Une onde résonne à travers le donjon. « Faible », dit-elle. « Faire mieux. » Avec quelques coups précis, elle remodèle le bouclier. Tu ne savais pas que cela pouvait être aussi beau.",
,ev7b3o1t1,Work fun.,Travail amusant.,
,ev7b4,No thanks,Non merci,
,ev7b4o1,She nods and carries on her work.,Elle hoche la tête et reprend son travail.,
,ev7b4o1t1,Work to do.,Travail à faire.,
,ev7b4o1t2,No want?,Pas vouloir ?,
,ev7b4o1t3,Still here...,Toujours là...,
,ev7i1,This my forge,Ça ma forge,
,ev7i2,Welcome to forge,Bienvenue à forge,
,ev7i3,I am a crafter,Moi artisan,
,ev7i4,I craft for ages...,Tavaille depuis années...,
,ev7f1,Be well,Sois bien,
,ev7f2,Be strong,Sois fort,
,ev7f3,Be fierce,Sois redoutable,
,ev7f4,Be like Badger,Sois comme blaireau,
,,,,
,ev8n,The Forge,La Forge - Arme, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8o1,"A badger stands by her anvil. Her arms strong and resilient from years spent in the dungeon. She nods at you. ""I forge,"" she says. Badgers aren't much for words. ""Upgrade?"" she asks.","Un blaireau se tient près de son enclume. Ses bras forts et résilients après des années passées dans le donjon. Elle te fait un signe de tête. « Moi forge », dit-elle. Les blaireaux ne sont pas très doués avec les mots. « Améliorer ? » demande-t-elle.",
,ev8b1,Add /x damage to a weapon,Ajouter 5 dégât, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b2,Add /x poison to a weapon,Ajouter 2 Poison, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b3,Add /x burn to a weapon,Ajouter 1 rage, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b4,Add /x slow to enemy to a weapon,Non merci, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b5,Add /x block to armor,Ajouter un bloc /x à l'armure, WARNING: AUTO-TRANSLATION #####################################################
,ev8b6,Add /x block to a shield,Ajouter un bloc /x à un bouclier, WARNING: AUTO-TRANSLATION #####################################################
,ev8b7,Add /x haste to a shield,Ajouter /x hâte à un bouclier, WARNING: AUTO-TRANSLATION #####################################################
,ev8b8,Add /x spikes to a shield,Ajouter des pointes /x à un bouclier, WARNING: AUTO-TRANSLATION #####################################################
,ev8b9,Add conductive to armor,Ajouter conducteur à l'armure, WARNING: AUTO-TRANSLATION #####################################################
,ev8b10,Add /x energy to clothing,Ajouter de l'énergie /x aux vêtements, WARNING: AUTO-TRANSLATION #####################################################
,ev8b11,Add /x haste to a structure,Ajouter /x hâte à une structure, WARNING: AUTO-TRANSLATION #####################################################
,ev8b12,Add /x regen to a ring,Ajouter /x regen à un anneau, WARNING: AUTO-TRANSLATION #####################################################
,ev8b13,No thanks,Non merci, WARNING: AUTO-TRANSLATION #####################################################
,ev8b13o1,She nods and carries on her work.,Elle hoche la tête et continue son travail., WARNING: AUTO-TRANSLATION #####################################################
,ev8b15o1t1,Work to do.,Travail à faire., WARNING: AUTO-TRANSLATION #####################################################
,ev8b15o1t2,No want?,Pas vouloir?, WARNING: AUTO-TRANSLATION #####################################################
,ev8b15o1t3,Still here...,Toujours ici..., WARNING: AUTO-TRANSLATION #####################################################
,ev8bsos,"She takes the item, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, it glows with a new purpose.","Elle prend l'objet, le tourne plusieurs fois, puis le presse contre son enclume. Son marteau envoie des étincelles et vous vous retournez pour vous couvrir les yeux. Lorsque vous vous retournez, il brille d'un nouveau but.", WARNING: AUTO-TRANSLATION #####################################################
,ev8bsosts,I help,j'aide, WARNING: AUTO-TRANSLATION #####################################################
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,ev9n,Healer,Soigneur,
,ev9o1,The porcupine's have travelling clinics throughout the dungeon. They seek to heal the animals who venture deep into the dangers here.,Les porcs-épics ont des cliniques itinérantes dans tout le donjon. Ils cherchent à guérir les voyageurs qui s’aventurent loin dans les dangers qui s'y trouvent.,
,ev9b1,Heal 25 health,Soigner 25 PV,
,ev9b1o1,"She runs her paw across your wounds. The quills on her back shake and you are lost in the sound of them. When you come to, many wounds are healed.","Elle passe sa patte sur tes blessures. Les piquants sur son dos frémissent et tu te perds dans leur son. Lorsque tu te reprends, de nombreuses blessures sont guéries.",
,ev9b1o1t1,You look stronger my dear!,"Vous avez l'air plus fort, chérie !",
,ev9b1o1t2,Glad to have helped you!,Heureuse d'avoir servi !,
,ev9b1o1t3,I am here for you!,Je suis là pour vous !,
,ev9b1o1t4,Those wounds are gone.,Les blessures sont parties,
,ev9b2,Gain 5 max health ,Gagner 5 PV max, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev9b2o1,She reaches out and you feel a great strength rising! For a moment you seem to lift off the floor.,"Elle te tend la main. Tu sens une grande force en toi qui se propage. Tes pattes sont fermement plantées, mais tu as presque l’impression de flotter.", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev9b2o1purse,"She reaches out to you. You feel a great strength in you rising. Your paws are firmly planted, but it almost feels that you are floating.","Elle vous tend la main. Vous ressentez une grande force en vous montant. Vos pattes sont fermement plantées, mais vous avez presque l'impression de flotter.", WARNING: AUTO-TRANSLATION #####################################################
,ev9b2o1t1,You are stronger now than before.,Vous êtes plus fort qu'avant.,
,ev9b2o1t2,I see your strength.,Je vois votre force.,
,ev9b2o1t3,May you achieve what seemed impossible.,Que vous puissiez réaliser ce qui semblait impossible.,
,ev9b2o1t4,Your bravery astounds me.,Votre courage m'impressionne,
,ev9b3,Remove all curses,Retirer toutes les malédictions,
,ev9b3o1,"I sense a great disturbance, she says. ""Something horrible has been placed in your backpack. Let me see."" She removes a single quill and pokes it into your bag carefully in several spots. ""That should do it,"" she says.","Je sens une grande perturbation, dit-elle. « Quelque chose d’horrible a été placé dans votre sac à dos. Laissez-moi voir. Elle enlève une seule épine et le pique soigneusement dans votre sac à plusieurs endroits. « Cela devrait faire l'affaire », dit-elle.",
,ev9b3o1t1,The curses can't hurt you now.,Les malédictions ne peuvent plus vous faire de mal maintenant.,
,ev9b3o1t2,Your backpack is a true friend.,Votre sac à dos est un véritable ami.,
,ev9b3o1t3,Curses are temporary.,Les malédictions sont temporaires,
,ev9b3o1t4,Heroics are forever.,L'heroïsme est éternel.,
,ev9b4,Nothing for me,Rien pour moi,
,ev9b4o1,Very well she says.,"Très bien, dit-elle.",
,ev9b4o1t1,We are with you,Nous sommes avec vous,
,ev9i1,Welcome to our healing center!,Bienvenue dans notre clinique !,
,ev9i2,We are here to protect the brave!,Nous sommes là pour protéger les courageux !,
,ev9i3,"Come hero, let me heal you!","Vennez, hero, laissez-moi vous soigner !",
,ev9f1,Stay safe!,Faites attention !,
,ev9f2,My sisters are here for you!,Mes sœurs sont là pour vous !,
,ev9f3,May we meet again!,Espérons nous revoir !,
,,,,
,ev10n,Magic Font,Source magique,
,ev10o1,"Nestled deep in a throng of mushrooms you see a magical font, its cool waters flowing. Above the water, a humid mist circles and spills over the edge. In the distance  you hear frogs croaking... no... chanting.","Nichée au fond d’une foule de champignons, tu void une source magique, ses eaux fraîches coulant. Au-dessus de l’eau, une brume humide tourbillonne et déborde. Au loin, tu entends des grenouilles croasser... non... chanter.", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev10b1,Say a prayer...[+3 max hp],Prier... [+3 PV max],
,ev10b1o1,"You wish to make it home safely, your backpack overflowing with rare cheeses. You feel a warmth in you. You can do this!","Tu souhaites rentrer chez toi en toute sécurité, ton sac à dos débordant de fromages rares. Tu ressens une chaleur en toi. Tu peux le faire !",
,ev10b2,take a bath [+15 hp],Prendre un bain [+15 PV],
,ev10b2o1,The water feels warm and relaxing on your skin. The croaking grows louder. From behind a mushroom a frog nods at you. Your wounds are healed.,"L’eau est chaude et relaxante sur ta peau. Le croassement devient plus fort. De derrière un champignon, une grenouille te fait un signe de tête. Tes blessures sont guéries.",
,ev10b3,Kick it over! [Start a battle!],Le renverser ! [Commencer un combat !],
,ev10b3o1,"You watch the water as it flows across the floor of the dungeon. It pools up around the feet of an enemy. You look up. The frogs are not happy. ""Zealot!"" they cry and attack!",Tu regardes l’eau couler sur le sol du donjon. Elle s’accumule autour des pieds d’un ennemi. Tu lèves les yeux. Les grenouilles ne sont pas contentes. « Zélote ! » crient-elles et attaquent !,
,,,,
,ev11n,Buckler-o,Boule-clier,
,ev11extra,Drop the li'l Buckler! You can take the item you land on!,Lâche le P'tit bocle ! Tu peux prendre l’objet sur lequel tu tombes !,
,ev11i1,Nothing up my sleeves!,Rien dans mes manches,
,ev11i2,My left foot is lucky!,Ma patte gauche est porte-bonheur !,
,ev11i3,My house looks like a hat!,Ma maison ressemble à un chapeau !,
,ev11f1,Magical!,Magique !,
,,,,
,ev12n,The Alchemist,L'Alchimiste,
,ev12o1,"Well hello there. Her voice is cool and friendly - not what you expected. ""May I interest you in some potions? In return... I ask for just a taste."" ""A taste? Of me?"" you ask. ""Just a nibble darling,"" she says. ""You'll barely feel a thing.""","Eh bien salutations. Sa voix est cool et amicale - pas ce à quoi tu t'attendais. « Puis-je vous offrir quelques potions ? En contrepartie... Je demande juste un avant-goût. « Un goût ? De moi ? demandes-tu. « Juste un p'tit bout, chérie », dit-elle. « Vous sentirez à peine quelque chose. »",
,ev12b1,Get a potion. [Lose 5 health],Obtenir une potion. [Perd 5 PV],
,ev12b1o1,"Her teeth press into your neck. ""Oh delicious. May I tempt you again?""",Ses dents s'enfoncent dans ton cou. « Oh délicieux. Puis-je vous en offrir à nouveau ? »,
,ev12b2,No thanks!,Non merci !,
,ev12b2o1,"Very well darling, she says. ""Though I am sorry to see you go.""","Très bien chérie, dit-elle. « Bien que je sois désolée de vous voir partir. »",
,ev12b2o1t1,"Your loss, my sweet.","Ta perte, ma douce.",
,ev12i1,"So vital. Mmm, delicious.","Tellement vital. Mmm, exquis.",
,ev12i2,The proper ingredients for the potion...,Les bons ingrédients pour la potion...,
,ev12i3,We brew what we can  to do what we must,Nous conconctons ce que nous pouvons pour faire ce que nous devons, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev12i4,"A drop of red, a drop of green...","Un peu d'rouge, un peu d'vert...",
,ev12f1,My dear there are reasons why things are as they are.,"Ma chérie, il y a des raisons pour lesquelles les choses sont telles qu’elles sont.",
,ev12f2,Come freely. Go safely darling.,"Venez librement. Partez surement, chérie.",
,,,,
,ev13n,Trading up,Drôle de Troc,
,ev13o1cr8,"A warning from your internal systems - someone here cannot be trusted. Through the darkness your mechanical eyes see him clearly - a rat. ""Let's make a trade."" he says. ""I'll give you a rarer item of the same type...""  He chuckles. There are no guarantees.","Un avertissement de vos systèmes internes - quelqu'un ici n'est pas digne de confiance. Dans l'obscurité, tes yeux mécaniques le voient clairement - un rat. ""Faisons un échange."" il dit. ""Je vous donnerai un objet plus rare du même type..."" Il rit. Il n'y a aucune garantie.", WARNING: AUTO-TRANSLATION #####################################################
,ev13o1,"Your snout wiggles as you inhale a musky odor. Someone here is in need of a bath. You turn around and standing there is a rat. You never heard him come out. ""Let's make a trade."" he says. ""I'll give you a rarer item of the same type...""  He chuckles. There are no guarantees.","Ton museau se fronce alors que tu respires une odeur rance. Quelqu’un ici a besoin d’un bain. Tu te retournes et devant toi se trouve un rat. Tu ne l’as pas entendu s'approcher. « Faisons un marché », dit-il. « Je vais vous donner un objet plus rare du même type ... »  Il rit. Il n’y a aucune garantie.", WARNING: ENGLISH TEXT CHANGED #####################################################
,ev13b1,Get a rarer item of the same type,Obtenir un objet plus rare du même type,
,ev13b1o1,"He takes the item and examines it. ""How's this for a trade?"" There's no time to say no.",Il prend l’objet et l’examine. « Qu'en dites-vous de ça en échange ? » Tu n'as pas le temps de refuser.,
,ev13b1o1t1,Hehehe,Hehehe,
,ev13b1o1t2,Hope ya' like it,J'espère q't'aimes bien,
,ev13b1o1t3,No take backsies,Trop tard pour revenir en arrière,
,ev13b2,No thanks,Non merci,
,ev13b2o1,"You see his tail flick ominously beneath his cloak. A smile crosses his lips. ""Come now,"" he says. ""I think you'll see it's in your interest.""","Tu vois sa queue glisser de manière inquiétante sous son manteau. Un sourire croise ses lèvres. « Allez, maintenant », dit-il. « Je pense que vous verrez que ceci est dans votre intérêt. »",
,ev13b2o1t1,Don't resist this deal,Ne résistez pas à cette entente,
,ev13b2o1t2,Let me tempt you,Laissez-moi vous tenter,
,ev13b2o1t3,"Come now, let's trade","Venez maintenant, échangeons",
,ev13i1,What are ya' trading?,Qu'avez-vous à me proposer ?,
,ev13i2,Lets make a deal!,Faisons un marché !,
,ev13i3,Care to do a trade?,On fait un échange ?,
,ev13f1,He he he,He he he,
,ev13f2,What a sucker...,Quel dupe...,
,,,,
,ev14n,Shady Trader,Commerçant louche,
,ev14o1,"His cloak billows as he steps out from the shadows. ""We can make a trade, you and I."" he says. You know risks are involved.","Son manteau flotte alors qu'il surgit de l’ombre. « Nous pouvons faire un marché, vous et moi », dit-il. Tu sais qu'il y a des risques.",
,ev14b1,Get a different item of the same rarity,Obtenir un nouvel objet de la même rareté,
,ev14b1o1,He takes your item and from his cloak pulls a replacement.,Il prend votre objet et de son manteau en sors un remplacement.,
,ev14b2,No thanks!,"Non, merci !",
