,ev1i2,The path of an arrow - to the heart,화살의 길은 심장으로 향하는 법.,
,ev1i3,Archery is an art,양궁은 예술이다.,
,ev1i4,Arrows require patience,화살은 인내를 필요로 하지.,
,ev1f1,May we meet again,우리의 연이 다시 닿기를.,
,ev1f2,In another life...,다음 생에...,
,ev1f3,Fly straight,흔들리지 말고 날도록.,
,ev1f4,Aim true,정확히 조준해라.,
,ev1f5,Bullseye.,명중을 빈다.,
,ev1f6,Stay in range,거리를 벌리도록.,
,,,,
,ev2n,Master Archer,양궁의 고수,
,ev2o1,"You see him from a distance, kneeling yet noble. It seems he saw you long before. His mouse eyes are strong and piercing. You feel that he sees into your soul... ""A trade my sibling?"" he asks. ""Discard the tools of badgers. Be one with flight.""","당신은 멀리서 무릎을 꿇고 있는 한 고결한 남자를 발견합니다. 이 남자는 당신을 오래 전에 본 적이 있는 것 같습니다. 쥐인 그의 눈에는 강인함과 통찰력이 빛납니다. 당신은 이 남자가 당신의 영혼까지 바라보고 있는 것을 느낍니다. 남자는 묻습니다. ""형제여, 교환 하나 하지 않겠나? 오소리의 도구는 버리고, 화살과 하나가 되는 거야.""",
,ev2b1,"Give a weapon, get archery kit.",무기를 하나 주고 활과 화살을 받는다.,
,ev2b1o1,"He takes the weapon and tosses it into the darkness. ""This is not a weapon. It is a crutch."" He hands you new items.","남자는 무기를 받아 어둠 속으로 던져버립니다. ""이건 무기가 아니야. 목발일 뿐이지."" 남자는 새로운 물건들을 건네줍니다.",
,ev2b1o1t1,Welcome to the school of archery.,양궁의 길에 접어든 걸 환영하지.,
,ev2b2,Not for me,저는 됐어요,
,ev2b2o1,"I understand, he says and leans against the nearby wall. ""Don't worry. Archers are coming soon. The dungeon will improve with time.""","남자는 벽에 기대며 말합니다. ""이해한다. 걱정 마라. 궁수들이 오고 있으니, 시간이 지나면 이 던전의 상황도 더 나아질 거야.""",
,ev2b2o1t1,Archery requires time.,양궁에는 시간이 필요하지.,
,,,,
,ev3n,The retiring Chef,은퇴하는 셰프,
,ev3o1,"Age has crept in around his snout. You can see the white fur and shaggy edges from around his coat. ""I'm getting out of the game,"" he says. ""If you have something to eat, I might as well give you my cleaver.""","남자의 코에는 주름이 가득 져 있습니다. 그의 가죽에 흰 털이 듬성듬성 나 있는 것도 보입니다. 남자가 말합니다. ""이젠 나도 한물 갔군. 만약 먹을 걸 하나 얻을 수 있다면, 내 중식도를 건네주겠네.""",
,ev3b1,Trade food for a cleaver,음식을 내고 중식도를 받는다,
,ev3b1o1,"Looks good to me, he says. You can't believe that he eats the whole thing without a moment's thought. ""Here you go,"" he says and hands you his chef knife. ""I won't be needing this any more.""","남자는 자기 눈에는 괜찮아 보인다는 말을 합니다. 당신은 그 남자가 한 치의 주저도 없이 음식을 전부 먹어버린 것을 믿을 수 없습니다. ""여기."" 남자가 말하며 자신의 식칼을 건넵니다. ""이건 더 이상 필요 없겠군.""",
,ev3b1o1t1,I loved that knife. Use it well!,"내가 아끼던 칼이니, 좋은 데에 쓰라고!",
,ev3b1o1t2,I hope you like it!,마음에 들었으면 좋겠군!,
,ev3b2,No thanks!,됐네!,
,ev3b2o1,You turn to leave.,자네가 갈 차례야.,
,ev3b2o1t1,Sure you won't change your mind?,마음 바꿀 생각은 없나?,
,ev3i1,Ah! Hope you aren't too hungry.,아! 자네 배고픈 거 아니지?,
,ev3i2,Oh my!,세상에!,
,ev3f1,Eat well!,잘 먹고 다니게!,
,ev3f2,Be well fed!,배는 채우고 다니게!,
,ev3f3,Taste victory!,승리의 맛을 누릴 수 있기를!,
,ev3f4,Stay full!,항상 배는 채우게!,
,ev3f5,Find cheese!,치즈를 찾을 수 있기를!,
,ev3f6,Welcome! Eat well!,어서 오게! 잘 먹게!,
,ev3f7,Ah! A customer!,아! 손님이군!,
,,,,
,ev4n,Chef's platter,셰프의 접시,
,ev4o1,"Is that grilled onion you smell? And the scent of garlic? Oh wow! You want some so bad! ""My friend!,"" the mouse shouts to you. ""Let me indulge you!""","이건 구운 양파 냄새일까요? 이젠 마늘 향까지 나는 것 같군요. 세상에! 한 입 먹을 수 있다면 너무 좋겠는걸요. ""거기 친구!"" 쥐가 소리칩니다. ""내가 즐겁게 해주지!""", WARNING: AUTO-TRANSLATION #####################################################
,ev4o1cr8,"Your gears shift and churn. Is that the aroma of food? Somewhere deep within you, a memory stirs. But you cannot smell anything. The mouse shouts to you. ""Let me indulge you!""","당신의 톱니가 돌고 돕니다. 이건 음식의 향인 걸까요? 당신의 깊은 곳 어딘가에서, 기억이 하나 꿈틀댑니다. 하지만 당신은 아무런 냄새도 맡을 수 없는 걸요. 쥐가 당신에게 소리칩니다. ""내가 즐겁게 해주지!""", WARNING: AUTO-TRANSLATION #####################################################
,ev4b1,Buy some food!,음식을 산다!,
,ev4b1o1,"Very good, he says. ""Another perhaps?""","남자는 말합니다. ""아주 좋아, 한 그릇 더 먹을 생각 없나?""",
,ev4b2,"No, thank you",됐어요,
,ev4b2o1,"Very good sir, he says. ""But please do change your mind.""","남자는 말합니다. ""아주 좋네, 하지만 부디 생각을 바꿔주게""",
,ev4b2o1t1,More food to be had!,더 먹자!,
,ev4b2o1t2,Eat again!,또 먹는다!,
,,,,
,ev5n,Eyes,눈,
,ev5o1,The wall splits open. Inside you can see a vast abyss. Green eyes peer in. You recognize them as the eyes of a predator. Strange sounds echo from the place and an offer is made...,"벽이 갈라져 열립니다. 그 안에는 광활한 공허가 보입니다. 갑자기 포식자의 눈과 같은 녹색 눈이 당신을 바라봅니다. 이상한 소리가 주변을 채우고, 한 제안이 들려옵니다...",
,ev5b1,Take a rare item for a curse,저주와 함께 희귀한 물건을 받는다,
,ev5b1o1,You can feel an acknowledgement and an item appears. The eyes watch as a horrible curse is placed in your backpack,당신은 알았다는 듯의 신호와 함께 물건이 생겨나는 것을 바라봅니다. 당신의 가방에 끔찍한 저주가 내려지는 것은 눈들은 지켜만 봅니다.,
,ev5b1o2,"Two items appear in front of you, but a horrible curse has been placed upon you. The eyes give no sign of emotion.","두 개의 물건이 당신의 눈앞에 생겨나지만, 당신에게 끔찍한 저주가 내려졌습니다. 당신을 바라보는 눈에는 그 어떤 감정도 서려있지 않습니다.",
,ev5b2,No thanks,됐어요,
,ev5b2o1,The eyes watch you. They show no sign of emotion. ,눈들은 당신을 아무런 감정 없이 지켜봅니다., WARNING: ENGLISH TEXT CHANGED #####################################################
,ev5i1,01100111 01101111 01101110 01100101,01100111 01101111 01101110 01100101,
,ev5i2,01110111 01100001 01110010,01110111 01100001 01110010,
,ev5i3,01101101 01100001 01101011 01100101 01110010 01110011,01101101 01100001 01101011 01100101 01110010 01110011,
,ev5f1,01110010 01100101 01101100 01101001 01100011 01110011,01110010 01100101 01101100 01101001 01100011 01110011,
,ev5f2,01100100 01100001 01101110 01100111 01100101 01110010,01100100 01100001 01101110 01100111 01100101 01110010,
,ev5f3,01100001 01101000 01100101 01100001 01100100,01100001 01101000 01100101 01100001 01100100,
,,,,
,ev6n,Brandy the Otter,수달 브랜디,
,ev6o1,"Well, howdy! she says as you approach! Her nose wiggles and she shakes her gigantic tail. ""I've been doing some fishing. Care to buy one?""","당신이 다가오는 것을 보고 여자가 입을 엽니다. ""거기 안녕하신가!"" 여자의 거대한 꼬리와 함께 코가 움찔댑니다. ""내가 낚시를 좀 하고 있었는데, 하나 살 생각 없수?""",
,ev6b1,Buy a fish!,생선을 산다!,
,ev6b1o1,"She tosses you a fish. ""Care for another?""","여자는 당신에게 생선을 하나 던져줍니다. ""하나 더 어때?""",
,ev6b1o1t1,Hope you enjoy it!,맛있게 먹으라고!,
,ev6b1o1t2,That's good!,좋아!,
,ev6b2,No thanks,됐어요,
,ev6b2o1,You say no. The smell is starting to get to be a bit much.,당신은 거절합니다. 냄새가 조금 심하게 느껴지기 시작하는군요.,
,ev6b2o1t1,I'm still here if you want more!,더 필요하면 말만 하라고!,
,ev6b2o1t2,"If you want a fish, let me know!",생선이 필요하면 나한테 얘기하슈!,
,ev6i1,Well howdy traveler!,"거기 안녕하신가, 여행자 양반!",
,ev6i2,"Nothing like a good fish, ya hear?",좋은 생선만큼 좋은 것도 없지!,
,ev6i3,I'm hungry! Need to chomp!,"배가 고파, 먹을 게 필요해!",
,ev6i4,Oh! Well how ya' doin' friend?,"아! 거기 안녕, 친구?",
,ev6i5,Mmm... hi howdy there!,음... 거기 안녕!,
,ev6f1,See you again soon!,금방 이따가 봐!,
,,,,
,ev7n,The Forge - Shield,대장간 - 방패,
,ev7o1,"A badger stands by her anvil. Her arms strong and resilient from years spent in the dungeon. She nods at you. ""I forge,"" she says. Badgers aren't much for words. ""Upgrade?"" she asks.","한 오소리가 자신의 모루 옆에 서 있습니다. 던전에서 있던 시간을 뽐내기라도 하듯, 그 여성의 팔은 강하고 단단합니다. 그는 말합니다. ""난 쇠를 벼린다."" 오소리는 과묵하기로 유명하죠. 그는 묻습니다. ""강화는?""",
,ev7b1,Add 4 block,방어를 4 추가한다,
,ev7b1o1,"She takes your shield and strikes it. A ring echoes out through the dungeon. ""Weak,"" she says. ""Make better."" With a few precise blows she reshapes the shield. You didn't know it could look this good.","오소리는 당신의 방패를 받아 망치로 강타합니다. 던전에 철이 울리는 소리가 메아리칩니다. ""약해."" 그는 말합니다. ""낫게 만든다."" 정확한 타격 몇 번으로 그는 당신의 방패를 새롭게 재탄생시킵니다. 당신은 멋있어진 방패에 모습에 놀라움을 감추지 못합니다.",
,ev7b1o1t1,You enjoy.,잘 써라.,
,ev7b2,Add 1 spike,가시를 1 추가한다,
,ev7b2o1,"She takes your shield and strikes it. A ring echoes out through the dungeon. ""Weak,"" she says. ""Make better."" With a few precise blows she reshapes the shield. You didn't know it could look this good.","오소리는 당신의 방패를 받아 망치로 강타합니다. 던전에 철이 울리는 소리가 메아리칩니다. ""약해."" 그는 말합니다. ""낫게 만든다."" 정확한 타격 몇 번으로 그는 당신의 방패를 새롭게 재탄생시킵니다. 당신은 멋있어진 방패에 모습에 놀라움을 감추지 못합니다.",
,ev7b2o1t1,Better now.,이제 더 낫다.,
,ev7b3,Add 1 haste,신속을 1 추가한다,
,ev7b3o1,"She takes your shield and strikes it. A ring echoes out through the dungeon. ""Weak,"" she says. ""Make better."" With a few precise blows she reshapes the shield. You didn't know it could look this good.","오소리는 당신의 방패를 받아 망치로 강타합니다. 던전에 철이 울리는 소리가 메아리칩니다. ""약해."" 그는 말합니다. ""낫게 만든다."" 정확한 타격 몇 번으로 그는 당신의 방패를 새롭게 재탄생시킵니다. 당신은 멋있어진 방패에 모습에 놀라움을 감추지 못합니다.",
,ev7b3o1t1,Work fun.,일은 즐겁다.,
,ev7b4,No thanks,됐어요,
,ev7b4o1,She nods and carries on her work.,그 여자는 고개를 끄덕이고 하던 일로 돌아갑니다.,
,ev7b4o1t1,Work to do.,할 일 많다.,
,ev7b4o1t2,No want?,필요 없나?,
,ev7b4o1t3,Still here...,나 아직 있다...,
,ev7i1,This my forge,이건 내 대장간.,
,ev7i2,Welcome to forge,대장간에 어서 와라.,
,ev7i3,I am a crafter,나는 만든다.,
,ev7i4,I craft for ages...,나는 수 년간 만들었다.,
,ev7f1,Be well,잘 있어라.,
,ev7f2,Be strong,강해라.,
,ev7f3,Be fierce,용감해라.,
,ev7f4,Be like Badger,오소리처럼 돼라.,
,,,,
,ev8n,The Forge,대장간, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8o1,"A badger stands by her anvil. Her arms strong and resilient from years spent in the dungeon. She nods at you. ""I forge,"" she says. Badgers aren't much for words. ""Upgrade?"" she asks.","한 오소리가 자신의 모루 옆에 서 있습니다. 던전에서 있던 시간을 뽐내기라도 하듯, 그 여성의 팔은 강하고 단단합니다. 그는 말합니다. ""난 쇠를 벼린다."" 오소리는 과묵하기로 유명하죠. 그는 묻습니다. ""강화는?""",
,ev8b1,Add /x damage to a weapon,무기에 피해를 /x 추가한다, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b2,Add /x poison to a weapon,무기에 독을 /x 추가한다, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b3,Add /x burn to a weapon,무기에 화상을 /x 추가한다, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b4,Add /x slow to enemy to a weapon,무기에 적 대상 감속을 /x 추가한다, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev8b5,Add /x block to armor,보호구에 /x의 방어를 추가한다, WARNING: AUTO-TRANSLATION #####################################################
,ev8b6,Add /x block to a shield,방패에 /x의 방어를 추가한다, WARNING: AUTO-TRANSLATION #####################################################
,ev8b7,Add /x haste to a shield,방패에 /x의 신속을 추가한다, WARNING: AUTO-TRANSLATION #####################################################
,ev8b8,Add /x spikes to a shield,방패에 /x의 가시를 추가한다, WARNING: AUTO-TRANSLATION #####################################################
,ev8b9,Add conductive to armor,보호구에 /x의 전도성을 추가한다, WARNING: AUTO-TRANSLATION #####################################################
,ev8b10,Add /x energy to clothing,옷에 /x의 에너지를 추가한다, WARNING: AUTO-TRANSLATION #####################################################
,ev8b11,Add /x haste to a structure,구조물에 /x의 신속을 추가한다, WARNING: AUTO-TRANSLATION #####################################################
,ev8b12,Add /x regen to a ring,반지에 /x의 회복을 추가한다, WARNING: AUTO-TRANSLATION #####################################################
,ev8b13,No thanks,됐어요, WARNING: AUTO-TRANSLATION #####################################################
,ev8b13o1,She nods and carries on her work.,그 여자는 고개를 끄덕이고 하던 일로 돌아갑니다., WARNING: AUTO-TRANSLATION #####################################################
,ev8b15o1t1,Work to do.,할 일 많다., WARNING: AUTO-TRANSLATION #####################################################
,ev8b15o1t2,No want?,필요 없나?, WARNING: AUTO-TRANSLATION #####################################################
,ev8b15o1t3,Still here...,나 아직 있다..., WARNING: AUTO-TRANSLATION #####################################################
,ev8bsos,"She takes the item, turns it a few times, and then presses it to her anvil. Her hammer sends sparks flying and you turn around to cover your eyes. When you turn back, it glows with a new purpose.","여자는 당신의 물건을 집고, 몇 번 돌려보더니, 모루에 올려놓습니다. 당신은 망치로부터 튀는 불똥이 눈에 들어가지 않게 뒤를 돌아봅니다. 당신이 다시 뒤를 돌아봤을 때, 당신의 물건은 새로운 목적을 가진 채 빛나고 있었습니다.", WARNING: AUTO-TRANSLATION #####################################################
,ev8bsosts,I help,난 돕는다., WARNING: AUTO-TRANSLATION #####################################################
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,ev9n,Healer,치료사,
,ev9o1,The porcupine's have travelling clinics throughout the dungeon. They seek to heal the animals who venture deep into the dangers here.,호저들은 던전 곳곳에 떠돌이 치료소를 차리곤 합니다. 그들을 위험한 이곳을 탐험하는 동물들을 치료하기를 원하죠.,
,ev9b1,Heal 25 health,체력을 25 회복한다,
,ev9b1o1,"She runs her paw across your wounds. The quills on her back shake and you are lost in the sound of them. When you come to, many wounds are healed.",호저는 당신의 상처에 손을 올려놓습니다. 그의 등에 있는 가시들이 흔들리는 소리에 당신은 매혹됩니다. 당신이 정신을 차릴 무렵은 많은 상처들이 회복된 뒤였습니다.,
,ev9b1o1t1,You look stronger my dear!,더 강해진 것 같군요!,
,ev9b1o1t2,Glad to have helped you!,도움을 줄 수 있어 다행이에요!,
,ev9b1o1t3,I am here for you!,제가 도와드릴게요!,
,ev9b1o1t4,Those wounds are gone.,상처는 이제 사라졌어요.,
,ev9b2,Gain 5 max health ,최대 체력을 5 늘린다, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev9b2o1,She reaches out and you feel a great strength rising! For a moment you seem to lift off the floor.,여자가 당신을 향해 손을 뻗자 엄청난 힘이 느껴집니다! 잠깐 동안 발이 땅에서 뜬 것 같습니다., WARNING: ENGLISH TEXT CHANGED #####################################################
,ev9b2o1purse,"She reaches out to you. You feel a great strength in you rising. Your paws are firmly planted, but it almost feels that you are floating.","호저는 당신에게 손을 가져다 댑니다. 당신의 속에서 힘이 끓어오르는 것이 느껴집니다. 당신의 발은 땅에 붙어있지만, 기분만큼은 하늘을 날고 있는 듯합니다.", WARNING: AUTO-TRANSLATION #####################################################
,ev9b2o1t1,You are stronger now than before.,당신은 이제 강해졌어요.,
,ev9b2o1t2,I see your strength.,당신의 힘이 보여요.,
,ev9b2o1t3,May you achieve what seemed impossible.,불가능해 보였던 걸 이룰 수 있기를.,
,ev9b2o1t4,Your bravery astounds me.,당신의 용기가 대단해요.,
,ev9b3,Remove all curses,모든 저주를 지운다,
,ev9b3o1,"I sense a great disturbance, she says. ""Something horrible has been placed in your backpack. Let me see."" She removes a single quill and pokes it into your bag carefully in several spots. ""That should do it,"" she says.","당신의 기를 방해하는 힘이 느껴져요. 호저는 말합니다. ""끔찍한 무언가가 당신의 가방에 있어요. 제가 볼게요."" 호저는 자신의 가시 중에 하나를 뽑아 가방 안 몇 군데를 조심스럽게 찌릅니다. ""이제 됐을 거예요.""",
,ev9b3o1t1,The curses can't hurt you now.,이제 저주는 당신을 해칠 수 없어요.,
,ev9b3o1t2,Your backpack is a true friend.,당신의 가방은 당신의 친구죠.,
,ev9b3o1t3,Curses are temporary.,저주는 일시적일 뿐이에요.,
,ev9b3o1t4,Heroics are forever.,영웅은 죽지 않아요.,
,ev9b4,Nothing for me,됐어요,
,ev9b4o1,Very well she says.,알겠습니다. 호저는 말합니다.,
,ev9b4o1t1,We are with you,우리가 함께할게요.,
,ev9i1,Welcome to our healing center!,저희 치료소에 어서 오세요!,
,ev9i2,We are here to protect the brave!,저희는 용감한 사람들을 보호하죠!,
,ev9i3,"Come hero, let me heal you!","오세요, 영웅님. 치료해드릴게요!",
,ev9f1,Stay safe!,안전히 함께 하기를!,
,ev9f2,My sisters are here for you!,제 자매들이 함께할 거예요!,
,ev9f3,May we meet again!,다시 만날 수 있기를 바라요!,
,,,,
,ev10n,Magic Font,마법 세례반,
,ev10o1,"Nestled deep in a throng of mushrooms you see a magical font, its cool waters flowing. Above the water, a humid mist circles and spills over the edge. In the distance  you hear frogs croaking... no... chanting.","버섯들이 모여있는 곳 깊숙이 시원한 물이 흐르는 마법 세례반이 보입니다. 물 위에는 안개가 자욱이 깔려 아래로 흘러내리고 있습니다. 먼 곳에서 개구리들이 개굴거리는, 아니, 영창을 하는 소리가 들리는군요.",
,ev10b1,Say a prayer...[+3 max hp],기도를 한다 [최대 체력 +3],
,ev10b1o1,"You wish to make it home safely, your backpack overflowing with rare cheeses. You feel a warmth in you. You can do this!",당신은 값비싼 치즈를 잔뜩 들고 집으로 돌아갈 수 있기를 기도합니다. 당신의 안에서 따듯함이 느껴집니다. 할 수 있을 거예요!,
,ev10b2,take a bath [+15 hp],뭄을 담근다 [체력 +15],
,ev10b2o1,The water feels warm and relaxing on your skin. The croaking grows louder. From behind a mushroom a frog nods at you. Your wounds are healed.,몸에 닿는 물은 따듯하고 편안합니다. 개굴거리는 소리가 점점 커집니다. 버섯 뒤에서 개구리 한 마리가 고개를 끄덕입니다. 당신의 상처는 치료되었습니다.,
,ev10b3,Kick it over! [Start a battle!],넘어트리기! [전투 개시!],
,ev10b3o1,"You watch the water as it flows across the floor of the dungeon. It pools up around the feet of an enemy. You look up. The frogs are not happy. ""Zealot!"" they cry and attack!","당신은 던전 바닥에 물이 쏟아지는 모습을 지켜봅니다. 물은 적들의 발밑에 고입니다. 당신이 앞을 보자, 잔뜩 화가 난 개구리들이 보입니다. ""광신도 녀석!"" 그들은 울부짖더니 당신에게 달려듭니다!",
,,,,
,ev11n,Buckler-o,버클러 오,
,ev11extra,Drop the li'l Buckler! You can take the item you land on!,작은 버클러를 떨어트려 보세요! 버클러가 떨어지는 곳에 있는 아이템을 증정해 드립니다!,
,ev11i1,Nothing up my sleeves!,속임수는 없습니다!,
,ev11i2,My left foot is lucky!,제 왼쪽 발에는 행운이 깃들었죠!,
,ev11i3,My house looks like a hat!,제 집은 모자 같이 생겼습니다!,
,ev11f1,Magical!,마법같군요!,
,,,,
,ev12n,The Alchemist,연금술사,
,ev12o1,"Well hello there. Her voice is cool and friendly - not what you expected. ""May I interest you in some potions? In return... I ask for just a taste."" ""A taste? Of me?"" you ask. ""Just a nibble darling,"" she says. ""You'll barely feel a thing.""","거기 안녕. 연금술사의 목소리는 예상외로 진정되고 친근합니다. ""물약에 흥미가 있니? 대가로는... 조금만 맛을 보게 해줘."" 당신은 묻습니다. ""맛이요? 제 맛이요?"" ""그냥 잠깐 물리는 것뿐이야. 아무런 느낌도 안 날걸?""",
,ev12b1,Get a potion. [Lose 5 health],물약을 받는다 [체력 -5],
,ev12b1o1,"Her teeth press into your neck. ""Oh delicious. May I tempt you again?""","연금술사의 이빨이 당신의 목을 찌릅니다. ""아, 달콤한데. 다른 물약은 필요 없니?""",
,ev12b2,No thanks!,됐어요!,
,ev12b2o1,"Very well darling, she says. ""Though I am sorry to see you go.""","그는 말합니다. ""알았어, 자기. 가게 돼서 유감이야.""",
,ev12b2o1t1,"Your loss, my sweet.","너만 손해지, 자기.",
,ev12i1,"So vital. Mmm, delicious.","활기 넘치네. 음, 맛있어라.",
,ev12i2,The proper ingredients for the potion...,물약에 필요한 재료는...,
,ev12i3,We brew what we can  to do what we must,우린 해야 할 일을 하기 위해 만들 수 있는 걸 만들 뿐이야.,
,ev12i4,"A drop of red, a drop of green...","빨간 거 하나, 파란 거 하나...",
,ev12f1,My dear there are reasons why things are as they are.,세상의 이치에는 이유가 있는 법이란다.,
,ev12f2,Come freely. Go safely darling.,자유롭게 와. 그리고 갈 때는 안전이 함께 하기를.,
,,,,
,ev13n,Trading up,거래의 장,
,ev13o1cr8,"A warning from your internal systems - someone here cannot be trusted. Through the darkness your mechanical eyes see him clearly - a rat. ""Let's make a trade."" he says. ""I'll give you a rarer item of the same type...""  He chuckles. There are no guarantees.","내부 시스템으로부터 경고가 울립니다. 이곳의 인물은 믿을 수 없다는 경고입니다. 어둠을 뚫고 당신의 기계 눈은... 한 명의 쥐를 포착합니다. ""거래를 하자."" 그가 말합니다. ""내게 뭔가를 주면 같은 종류의 더 희귀한 아이템을 하나 돌려줄게..."" 그는 웃습니다. 확신이 서지 않습니다.", WARNING: AUTO-TRANSLATION #####################################################
,ev13o1,"Your snout wiggles as you inhale a musky odor. Someone here is in need of a bath. You turn around and standing there is a rat. You never heard him come out. ""Let's make a trade."" he says. ""I'll give you a rarer item of the same type...""  He chuckles. There are no guarantees.","당신은 사향내를 맡습니다. 누군가가 목욕을 안 한 모양이군요. 당신이 뒤를 돌아보니, 기척 없이 쥐 한 마리가 서 있었습니다. ""거래를 하자."" 그가 말합니다. ""내게 뭔가를 주면 같은 종류의 더 희귀한 아이템을 하나 돌려줄게..."" 그는 웃습니다. 확신이 서지 않습니다.",
,ev13b1,Get a rarer item of the same type,같은 종류의 더 희귀한 아이템 받기,
,ev13b1o1,"He takes the item and examines it. ""How's this for a trade?"" There's no time to say no.","그는 물건을 받고 꼼꼼히 살펴봅니다. ""이거라면 괜찮은 거래겠지?"" 거래를 거절할 틈은 없었습니다.",
,ev13b1o1t1,Hehehe,히히히...,
,ev13b1o1t2,Hope ya' like it,맘에 들면 좋겠네.,
,ev13b1o1t3,No take backsies,반품은 안된다고.,
,ev13b2,No thanks,됐어요,
,ev13b2o1,"You see his tail flick ominously beneath his cloak. A smile crosses his lips. ""Come now,"" he says. ""I think you'll see it's in your interest.""","당신은 그의 망토 뒤에서 음산하게 꼬리가 흔들리는 것을 봅니다. 그는 미소짓습니다. ""그러지 말고. 너한테도 도움이 될 텐데 말이지.""",
,ev13b2o1t1,Don't resist this deal,이 거래는 거절하지 말라고.,
,ev13b2o1t2,Let me tempt you,한번 잘 생각해봐.,
,ev13b2o1t3,"Come now, let's trade","자, 빨리 거래를 하자.",
,ev13i1,What are ya' trading?,뭘 낼 거야?,
,ev13i2,Lets make a deal!,거래를 하자고!,
,ev13i3,Care to do a trade?,거래 어때?,
,ev13f1,He he he,히 히 히...,
,ev13f2,What a sucker...,호구 녀석...,
,,,,
,ev14n,Shady Trader,음산한 거래꾼,
,ev14o1,"His cloak billows as he steps out from the shadows. ""We can make a trade, you and I."" he says. You know risks are involved.","한 남자가 망토를 펄럭이며 어둠 속에서 나옵니다. ""너랑 나 거래를 하자."" 그는 말합니다. 당신은 감수해야 하는 위험을 알고 있습니다.",
,ev14b1,Get a different item of the same rarity,같은 등급의 다른 아이템을 받는다,
,ev14b1o1,He takes your item and from his cloak pulls a replacement.,그는 당신의 물건을 가져가 망토에서 교환할 물건을 꺼냅니다.,
,ev14b2,No thanks!,됐어요!,
,ev14b2o1,"Very well, he says. ""But can I perhaps change your mind?""","그래. 그는 말압니다. ""내가 설득하면 거래할 생각이 조금 생길까?""",
,ev14b2o1t1,The offer still stands.,아직 거래해도 늦지 않아.,
,,,,
,ev15n,squirrel patrol,다람쥐 정찰병,
,ev15o1,"The squirrel looks at you absent mindedly. ""Long ago I retired from the patrol"", he says. ""Now I spend my days adventuring and reliving my glory days. I don't need much of my old equipment anymore. Can I interest you in something?""","다람쥐가 멍한 눈으로 당신을 쳐다봅니다. ""오래 전, 나는 정찰 부대에서 은퇴했지. 난 내 여생을 모험에 바치면서 불타는 황금기를 누리고 있어. 내 옛 물건들은 필요가 없게 됐는데, 필요한 게 있는가?""",
,ev15b1,"""I'll take a shield""",방패를 주세요, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev15b1o1,"From beneath his bushy tail, he pulls a shield. ""This may protect you. Remember, loot is only valuable if you make it back alive.""","다람쥐는 풍성한 꼬리 밑에서 방패를 하나 꺼냅니다. ""이거라면 자네를 보호할 수 있을 걸세. 기억하게나, 보물은 던전에서 살아 나가야만 가치가 생기는 거야.""",
,ev15b1o1t1,I hope the shield serves you well!,방패가 잘 쓰일 수 있기를 바라네!,
,ev15b2,"""I'll take a weapon""",무기를 주세요, WARNING: ENGLISH TEXT CHANGED #####################################################
,ev15b2o1,"He reaches into his tunic and pulls out a weapon, tossing it to you.","다람쥐는 튜닉에 손을 넣어 무기를 하나 꺼낸 뒤에, 당신에게 던져 줍니다.",
,ev15b2o1t1,Strike down any who oppose the patrol!,정찰대에 반하는 녀석들에게는 철퇴를!,
,ev15b2o1t2,The patrol lives by these weapons!,정찰대의 영혼이 깃든 무기지!,
,ev15b3,Maybe something to eat,먹을 거 있나요?,
,ev15b3o1,"He scratches at the ground. Beneath his feet is a mound of nuts and hidden among them, many a delicious food.",다람쥐는 바닥을 파기 시작합니다. 그의 발밑에는 도토리들과 함께 많은 맛있는 음식들이 묻혀있었습니다.,
,ev15b3o1t1,An army marches on its stomach!,밥심이 곧 국력!,
,ev15b3o1t2,Better than what we used to eat on the patrol.,정찰대에서 먹던 것보다는 나을 거야.,
,ev15i1,Hark! You are greeted by a member of the patrol!,잠깐 정지! 정찰대원이 자네에게 인사를 보내네!,
,ev15f1,Long live the patrol!,"정찰대여, 영원하라!",
,ev15f2,The patrol shall conquer!,"정찰대여, 정복할 지어다!",
,ev15f3,"In retirement, I still patrol!","은퇴하긴 했지만, 나는 여전히 정찰하지!",
,,,,
,ev16n,Statue of Anna,안나의 조각상,
,ev16o1,"Inscribed on the statue: ""Anna bestowed gifts The world felt safe in her arms healer in a fire""","조각상에는 ""안나는 선물을 내려주었다. 그의 품 안의 세상은 더 안전하게 느껴졌다. 불 속의 의원""이라고 적혀있습니다.",
,ev16b1,Gain 5 max hp,최대 체력을 5 늘린다,
,ev16b1o1,You leave a coin. Then kneel before the statue and say a prayer. Anna somehow seems to reflect light even in this dark place.,"당신은 동전을 하나 두고, 조각상 앞에 무릎을 꿇은 뒤에 기도를 합니다. 어찌 된 일인지, 안나의 빛은 이런 어두운 곳에서도 밝게 빛나는 것 같습니다.",
,ev16b2,Steal coins [Get 10 gold or a fight begins],동전을 훔친다 [동전 +10 또는 전투 개시],
